SummitCode,SummitName,Lat,Lon,AltM,DEM_AltM,abs_diff,dem_source
JA/ME-132,Igakofuji(Nangusan),34.7851,136.17191,349.0,349.21,0.20999999999997954,5a
JA/ME-133,Hiyoriyama,34.0935,136.27431,301.0,300.2,0.8000000000000114,5a
JA/ME-134,Tenjinyama,34.241,136.47459,290.0,289.22,0.7799999999999727,5a
JA/ME-135,Taguchi,34.4279,136.5437,287.0,286.35,0.6499999999999773,5a
JA/ME-136,Idani,34.4227,136.5231,266.0,266.19,0.18999999999999773,5a
JA/ME-137,Jyonomine,34.4855,136.4632,265.0,263.42,1.579999999999984,5a
JA/ME-138,JA/ME-138,34.2741,136.5995,258.0,256.11,1.8899999999999864,5a
JA/ME-139,Nakakouchi,34.3474,136.7536,212.0,210.63,1.3700000000000045,5a
JA/ME-140,Yokoyama,34.3243,136.7881,203.0,203.07,0.06999999999999318,5a
JA/ME-141,Nachi,34.2694,136.5493,191.0,189.46,1.539999999999992,5a
JA/ME-142,JA/ME-142,34.0906,136.29601,175.0,175.61,0.6100000000000136,5a
JA/ME-143,Togajima,34.0598,136.261,167.0,161.87,5.1299999999999955,5a
JA/ME-144,JA/ME-144,34.2566,136.5455,165.0,161.6,3.4000000000000057,5a
JA/ME-145,Nishiyama,33.8992,135.9281,627.0,625.28,1.7200000000000273,5a
JA/MG-001,Zaouzan (Byoubudake),38.0957,140.476,1825.0,1822.29,2.7100000000000364,5a
JA/MG-002,Kurikomayama,38.9609,140.78841,1627.0,1626.13,0.8699999999998909,5a
JA/MG-003,Funagatayama (Goshozan),38.4555,140.6198,1500.0,1498.08,1.9200000000000728,5a
JA/MG-004,Minamigantosan,38.1946,140.47861,1486.0,1475.94,10.059999999999945,5a
JA/MG-005,Daitoudake,38.3021,140.5235,1366.0,1364.72,1.2799999999999727,5a
JA/MG-006,Kamurodake,38.2556,140.4854,1356.0,1348.72,7.279999999999973,5a
JA/MG-007,Banjyouyama,38.0576,140.375,1323.0,1322.17,0.8299999999999272,5a
JA/MG-008,Shirahigeyama,38.4347,140.5807,1294.0,1277.27,16.730000000000018,5a
JA/MG-009,Omoshiroyama,38.3487,140.52229,1264.0,1261.17,2.8299999999999272,5a
JA/MG-010,Kamurodake (Kokaburayama),38.8109,140.595,1262.0,1259.0,3.0,5a
JA/MG-011,Kitaizumigatake,38.4222,140.6973,1253.0,1250.83,2.1700000000000728,5a
JA/MG-012,Itodake,38.2833,140.4971,1228.0,1224.88,3.119999999999891,5a
JA/MG-013,Minamiomoshiroyama,38.3143,140.5041,1225.0,1224.68,0.31999999999993634,5a
JA/MG-014,JA/MG-014,38.767,140.6494,1100.0,1102.5,2.5,5a
JA/MG-015,Tougetadake,37.9945,140.38901,1082.0,1079.17,2.8299999999999272,5a
JA/MG-016,Okinasan,38.6508,140.5448,1075.0,1072.17,2.8299999999999272,5a
JA/MG-017,Katakuramori,38.8663,140.6049,1040.0,1038.94,1.0599999999999454,5a
JA/MG-018,Tsukushimori,38.8436,140.68739,989.0,984.94,4.059999999999945,5a
JA/MG-019,Shimizukuramori,38.8895,140.6981,950.0,952.91,2.909999999999968,5a
JA/MG-021,Gorouyama,37.9724,140.3719,905.0,903.97,1.0299999999999727,5a
JA/MG-022,Aguroshiyama,38.8991,140.80569,870.0,869.13,0.8700000000000045,5a
JA/MG-023,Mimizukuyama,38.6998,140.6237,862.0,857.55,4.4500000000000455,5a
JA/MG-024,Oosaku,37.9381,140.46741,829.0,827.4,1.6000000000000227,5a
JA/MG-025,JA/MG-025,38.6367,140.59399,820.0,814.7,5.2999999999999545,5a
JA/MG-026,Akerayama,38.0865,140.60159,820.0,823.55,3.5499999999999545,5a
JA/MG-027,Hanabusayama,38.0049,140.52631,819.0,818.1,0.8999999999999773,5a
JA/MG-028,Ookurayama,38.8344,140.76401,790.0,789.68,0.32000000000005,5a
JA/MG-029,JA/MG-029,38.3596,140.6268,781.0,777.16,3.840000000000032,5a
JA/MG-030,Taiheisan,38.8583,140.73219,779.0,778.82,0.17999999999994998,5a
JA/MG-031,Hiradake,38.8473,140.7337,770.0,759.02,10.980000000000018,5a
JA/MG-032,JA/MG-032,38.2225,140.56281,754.0,751.48,2.519999999999982,5a
JA/MG-033,Kirinomeyama,38.248,140.5773,711.0,719.7,8.700000000000045,5a
JA/MG-034,Tokusenjyouyama,38.8484,141.47,710.0,710.1,0.10000000000002274,5a
JA/MG-035,Amazukayama,37.9297,140.56799,710.0,710.04,0.03999999999996362,5a
JA/MG-036,Takanosuyama,38.2647,140.5939,705.0,704.35,0.6499999999999773,5a
JA/MG-037,Oonukiyama,38.2918,140.61031,644.0,643.68,0.32000000000005,5a
JA/MG-038,Akakuzureyama,38.4361,140.7653,621.0,620.34,0.6599999999999682,5a
JA/MG-039,Ootogamori,38.8273,140.87019,580.0,577.55,2.4500000000000455,5a
JA/MG-040,Hachimoridairayama,38.9923,141.5264,570.0,569.5,0.5,5a
JA/MG-041,Yakuraisan,38.5756,140.70531,553.0,551.77,1.2300000000000182,5a
JA/MG-042,Jirotaroyama,37.9112,140.7132,540.0,535.12,4.8799999999999955,5a
JA/MG-043,Okinagurayama,38.6039,141.3958,531.0,531.07,0.07000000000005002,5a
JA/MG-044,Sasanaganeyama,38.9869,141.58051,519.0,518.56,0.44000000000005457,5a
JA/MG-045,Kenjyozan,38.5026,141.431,519.0,518.89,0.11000000000001364,5a
JA/MG-046,Tatsuganesan,38.7499,141.467,511.0,512.64,1.6399999999999864,5a
JA/MG-047,Sasakurayama,38.4053,140.8121,506.0,505.42,0.5799999999999841,5a
JA/MG-048,JA/MG-048,38.3205,140.69521,500.0,500.5,0.5,5a
JA/MG-049,Naganomoriyama,38.8293,141.5201,486.0,486.2,0.19999999999998863,5a
JA/MG-050,Ogatake,38.729,140.73441,470.0,469.09,0.910000000000025,5a
JA/MG-051,Jyoubonsan,38.5006,141.3588,466.0,465.08,0.9200000000000159,5a
JA/MG-052,Kinkasan,38.2953,141.5668,444.0,443.79,0.20999999999997954,5a
JA/MG-053,Hikarisan,38.3402,141.50661,443.0,443.5,0.5,5a
JA/MG-054,Dairokutenzan,38.4103,141.44769,439.0,438.97,0.029999999999972715,5a
JA/MG-056,Kogaisan,38.8037,141.34419,417.0,416.44,0.5600000000000023,5a
JA/MG-057,Ootsukayama,38.675,141.3735,406.0,405.79,0.20999999999997954,5a
JA/MG-058,Takeyama(Oosakurayama),37.9283,140.62601,390.0,389.39,0.6100000000000136,5a
JA/MG-059,Kayagasakiyama,38.2488,140.7789,379.0,378.35,0.6499999999999773,5a
JA/MG-060,Horowasan (Otokohorowasan),38.6577,141.40739,372.0,370.51,1.490000000000009,5a
JA/MG-061,Nadekurayama,38.4274,140.84081,359.0,355.48,3.519999999999982,5a
JA/MG-062,Douzan,37.9469,140.66721,350.0,349.5,0.5,5a
JA/MG-063,Takaganeyama,38.8022,141.47321,333.0,333.0,0.0,5a
JA/MG-064,Komagamine,38.3127,141.5256,322.0,322.04,0.040000000000020464,5a
JA/MG-065,Gongenmori,38.287,140.8018,314.0,313.18,0.8199999999999932,5a
JA/MG-066,Kofujiyama,38.5139,141.5239,306.0,305.38,0.6200000000000045,5a
JA/MG-067,Mukaiyama,38.4066,141.3914,300.0,300.26,0.2599999999999909,5a
JA/MG-068,JA/MG-068,38.3509,141.47639,296.0,296.03,0.029999999999972715,5a
JA/MG-069,Ushiroeboshidake,38.1101,140.4897,1681.0,1674.01,6.990000000000009,5a
JA/MG-070,Kentou,38.0435,140.3268,1025.0,1023.91,1.0900000000000318,5a
JA/MG-071,Sanpoukurasan,38.2633,140.5397,971.0,970.32,0.67999999999995,5a
JA/MG-072,Oogasa,38.298,140.5851,864.0,863.9,0.10000000000002274,5a
JA/MG-073,JA/MG-073,37.9468,140.4749,837.0,834.58,2.419999999999959,5a
JA/MG-074,Hikamayama,38.0562,140.2771,806.0,805.32,0.67999999999995,5a
JA/MG-075,Near Araragiyama,38.4167,140.7422,790.0,787.24,2.759999999999991,5a
JA/MG-076,JA/MG-076,38.8513,140.74899,760.0,765.3,5.2999999999999545,5a
JA/MG-077,Mitsumoriyama,38.2376,140.593,685.0,685.34,0.34000000000003183,5a
JA/MG-078,Takaramori,38.6445,140.6248,676.0,670.48,5.519999999999982,5a
JA/MG-079,Ariyayama(Ariya),37.9895,140.4969,662.0,662.55,0.5499999999999545,5a
JA/MG-080,Bentensan,37.8896,140.70039,506.0,504.74,1.259999999999991,5a
JA/MG-081,Fudouyama,38.9591,141.601,474.0,473.69,0.3100000000000023,5a
JA/MG-082,Shingyodouzan,38.732,141.43179,458.0,457.84,0.160000000000025,5a
JA/MG-083,Ookurayama,38.237,140.69009,432.0,431.46,0.5400000000000205,5a
JA/MG-084,Takatsumori,38.586,141.3511,418.0,418.45,0.44999999999998863,5a
JA/MG-085,Kobuchiyama,38.5276,141.4473,370.0,369.0,1.0,5a
JA/MG-086,Ishiminesan,38.5233,141.5036,351.0,350.56,0.4399999999999977,5a
JA/MG-087,Oodake,38.8153,141.45911,347.0,346.31,0.6899999999999977,5a
JA/MG-088,Taihakusan,38.2349,140.8022,320.0,318.5,1.5,5a
JA/MG-089,Kagekurayama(Oomorizan),37.9289,140.8562,314.0,313.83,0.17000000000001592,5a
JA/MG-090,Kamakurayama,38.4371,140.8264,313.0,302.72,10.279999999999973,5a
JA/MG-091,Oohagiyama,38.0169,140.6517,263.0,263.4,0.39999999999997726,5a
JA/MG-092,Makiyama,38.4392,141.3418,247.0,246.81,0.18999999999999773,5a
JA/MG-093,Nonodakeyama,38.5657,141.1787,236.0,231.64,4.360000000000014,5a
JA/MG-094,Kameyama,38.8733,141.618,233.0,232.7,0.30000000000001137,5a
JA/MG-095,Haneyama,38.0813,140.7644,223.0,212.58,10.419999999999987,5a
JA/MG-096,Hayamasan,38.8956,141.6438,219.0,218.96,0.03999999999999204,5a
JA/MG-097,Bangamoriyama,38.3642,141.01379,216.0,215.01,0.9900000000000091,5a
JA/MG-098,Asahiyama,38.4903,141.181,173.0,173.11,0.11000000000001364,5a
JA/MG-099,Wabuchiyama,38.5281,141.2103,173.0,173.22,0.21999999999999886,5a
JA/MG-100,Toyakemoriyama,38.4679,141.3038,172.0,172.85,0.8499999999999943,5a
JA/MG-101,Konpirayama,38.5237,141.33121,164.0,164.34,0.3400000000000034,5a
JA/NI-001,Yukikuradake,36.7946,137.754,2611.0,2609.77,1.2300000000000182,5a
JA/NI-002,Hiuchiyama,36.9227,138.0681,2462.0,2461.3,0.6999999999998181,5a
JA/NI-003,Myoukousan,36.8913,138.11349,2454.0,2450.8,3.199999999999818,5a
JA/NI-004,Yakeyama,36.921,138.036,2400.0,2398.48,1.5199999999999818,5a
JA/NI-005,Naebasan,36.8459,138.69031,2145.0,2144.8,0.1999999999998181,5a
JA/NI-006,Hiragatake,37.0021,139.1709,2141.0,2139.41,1.5900000000001455,5a
JA/NI-007,Dainichidake,37.8332,139.66071,2128.0,2124.58,3.4200000000000728,5a
JA/NI-008,Iidesan,37.8549,139.70711,2105.0,2101.48,3.519999999999982,5a
JA/NI-009,Nakanodake,37.0852,139.07761,2085.0,2084.09,0.9099999999998545,5a
JA/NI-010,Narazuyama,36.7936,138.68941,2052.0,2051.37,0.6300000000001091,5a
JA/NI-011,Kitamatadake,37.88,139.6385,2025.0,2022.71,2.2899999999999636,5a
JA/NI-012,Komagatake,37.1236,139.0752,2003.0,2001.52,1.4800000000000182,5a
JA/NI-013,Tanigawadake (Shigekuradake),36.8491,138.9166,1978.0,1976.9,1.099999999999909,5a
JA/NI-014,Arasawadake,37.1005,139.14819,1969.0,1965.77,3.230000000000018,5a
JA/NI-015,Doutsudake,36.8281,138.0042,1927.0,1925.73,1.2699999999999818,5a
JA/NI-016,Usagidake,37.0662,139.0979,1926.0,1924.54,1.4600000000000364,5a
JA/NI-017,Hakkaisan (Nyuudoudake),37.104,139.024,1778.0,1775.21,2.7899999999999636,5a
JA/NI-018,Akayuyama,36.8049,138.73199,1655.0,1653.07,1.9300000000000637,5a
JA/NI-019,Eburisashidake,37.9426,139.6088,1636.0,1634.9,1.099999999999909,5a
JA/NI-020,Nokogiridake,36.9319,137.9689,1631.0,1627.53,3.4700000000000273,5a
JA/NI-021,Nihhakusan,36.8543,138.8159,1631.0,1629.34,1.6600000000000819,5a
JA/NI-022,Onigatsurayama,36.9388,137.9538,1591.0,1589.3,1.7000000000000455,5a
JA/NI-023,Mijyougatake,37.1833,139.1895,1553.0,1552.18,0.8199999999999363,5a
JA/NI-024,Sumondake,37.3977,139.13651,1537.0,1535.91,1.0899999999999181,5a
JA/NI-025,Daisawayama,37.0633,139.174,1523.0,1521.62,1.3800000000001091,5a
JA/NI-026,Amidayama,36.963,137.97479,1511.0,1504.22,6.779999999999973,5a
JA/NI-027,Yougasan,36.9523,138.1118,1499.0,1498.38,0.6199999999998909,5a
JA/NI-028,JA/NI-028,37.0088,138.9389,1475.0,1469.62,5.380000000000109,5a
JA/NI-029,Hinatagurayama,37.1476,139.1853,1431.0,1427.12,3.880000000000109,5a
JA/NI-030,Oogenashiyama,36.9894,138.13161,1430.0,1424.64,5.3599999999999,5a
JA/NI-031,Nihonngiyama,37.892,139.5043,1424.0,1420.25,3.75,5a
JA/NI-032,Akatsuyama,37.8635,139.55589,1408.0,1407.06,0.9400000000000546,5a
JA/NI-034,Hirubasan,37.7956,139.52789,1363.0,1360.69,2.3099999999999454,5a
JA/NI-035,Ookabutoyama,37.0125,138.98911,1341.0,1337.8,3.2000000000000455,5a
JA/NI-036,Hokogatake,37.0286,138.0264,1316.0,1316.59,0.5899999999999181,5a
JA/NI-037,Awagatake,37.5552,139.18871,1293.0,1290.86,2.1400000000001,10b
JA/NI-038,Shiratoriyama,36.9445,137.71111,1287.0,1284.38,2.619999999999891,10b
JA/NI-039,Yahazudake,37.5123,139.2661,1258.0,1252.09,5.910000000000082,10b
JA/NI-040,Kurohimeyama,36.9766,137.7901,1222.0,1219.72,2.2799999999999727,5c
JA/NI-041,Aoridake,37.5372,139.25639,1216.0,1211.62,4.380000000000109,10b
JA/NI-042,Nakanodake,37.0312,138.13609,1205.0,1202.23,2.769999999999982,5a
JA/NI-043,Takatsukurayama,36.9438,138.7695,1181.0,1179.81,1.1900000000000546,5a
JA/NI-044,Kinpokusan,38.1039,138.34979,1172.0,1170.84,1.1600000000000819,5a
JA/NI-045,Oomine,36.929,138.7832,1172.0,1167.21,4.789999999999964,5a
JA/NI-046,Kasakurayama,37.5213,139.4575,1140.0,1137.56,2.4400000000000546,5a
JA/NI-047,Iijisan,36.9564,138.83299,1112.0,1110.04,1.9600000000000364,5a
JA/NI-048,Nabekurayama,37.5999,139.36571,1107.0,1105.83,1.1700000000000728,5a
JA/NI-049,JA/NI-049,37.485,139.2984,1096.0,1088.88,7.119999999999891,5a
JA/NI-050,Washigasuyama,38.2219,139.66901,1093.0,1093.0,0.0,5a
JA/NI-051,Nihondairayama,37.6224,139.34531,1081.0,1080.44,0.5599999999999454,5a
JA/NI-052,Karamatsuyama,37.2613,139.07491,1079.0,1076.94,2.0599999999999454,5a
JA/NI-053,Fudedukayama,37.7763,139.5882,1068.0,1066.53,1.4700000000000273,5a
JA/NI-054,Kenashiyama,37.4751,139.2491,1044.0,1041.13,2.869999999999891,10b
JA/NI-055,JA/NI-055,37.5638,139.2431,1040.0,1041.71,1.7100000000000364,10b
JA/NI-056,Tsutsumigakurayama,37.1947,139.132,1037.0,1035.86,1.1400000000001,5a
JA/NI-057,Shigekurayama,37.044,138.15939,1029.0,1026.69,2.3099999999999454,5a
JA/NI-058,Bougakeyama,37.7457,139.50259,1025.0,1024.27,0.7300000000000182,5a
JA/NI-059,JA/NI-059,37.0103,138.7737,1020.0,1021.38,1.3799999999999955,5a
JA/NI-060,Zukinyama,38.1457,139.6626,1017.0,1015.72,1.2799999999999727,5a
JA/NI-061,Hakusan,37.6144,139.1951,1012.0,1011.58,0.4199999999999591,5a
JA/NI-062,Yukihatayama,38.1783,138.405,1003.0,998.94,4.059999999999945,5a
JA/NI-063,Kamigongendouyama,37.269,139.0426,998.0,997.16,0.8400000000000318,5a
JA/NI-064,Yoneyama,37.2896,138.4839,993.0,992.53,0.4700000000000273,5a
JA/NI-065,Hishigatake,37.7792,139.3289,981.0,979.92,1.080000000000041,10b
JA/NI-066,Ishiguroyama,38.3,139.6926,968.0,963.96,4.039999999999964,5a
JA/NI-067,Kousagisan,38.1491,139.6358,966.0,965.67,0.3300000000000409,5a
JA/NI-068,Sanpeiyama,38.3156,139.6562,954.0,951.64,2.3600000000000136,5a
JA/NI-069,Bunagahirayama,38.2159,138.4518,947.0,946.37,0.6299999999999955,5a
JA/NI-070,JA/NI-070,37.2136,139.1395,939.0,937.97,1.0299999999999727,5a
JA/NI-071,Tsuchikuzureyama,37.3006,139.0892,934.0,932.02,1.9800000000000182,5a
JA/NI-072,Kazekurasan,37.9611,139.51421,931.0,927.52,3.480000000000018,5a
JA/NI-073,Daiyama,37.5599,139.31931,918.0,916.08,1.919999999999959,10b
JA/NI-074,JA/NI-074,37.5418,139.3067,916.0,913.61,2.3899999999999864,10b
JA/NI-076,Kurohimesan,37.2261,138.5921,891.0,887.48,3.519999999999982,5a
JA/NI-077,Mandarokuyama,37.6646,139.32249,866.0,862.65,3.3500000000000227,5a
JA/NI-078,Manaitakurayama,37.7969,139.4816,857.0,855.8,1.2000000000000455,5a
JA/NI-079,JA/NI-079,38.3429,139.69749,853.0,848.55,4.4500000000000455,5a
JA/NI-080,Shinbodake,38.3611,139.5108,852.0,850.93,1.07000000000005,10b
JA/NI-081,Shikamoriyama,38.2734,139.651,836.0,835.02,0.9800000000000182,5a
JA/NI-082,Yokomatsu,38.1039,139.64549,824.0,820.65,3.3500000000000227,5a
JA/NI-083,Noboritateyama,38.3449,139.5029,820.0,805.86,14.139999999999986,5c
JA/NI-084,Near Budouhanayama,38.022,139.6075,800.0,796.14,3.8600000000000136,5a
JA/NI-085,Nokogiriyama,37.3986,138.9352,765.0,763.69,1.3099999999999454,5a
JA/NI-086,Ogamidake,37.2251,138.5015,757.0,756.87,0.12999999999999545,5a
JA/NI-087,Yuzousan,38.1147,139.6245,726.0,725.15,0.8500000000000227,5a
JA/NI-088,Kareiyama,38.3936,139.60471,709.0,708.02,0.9800000000000182,5a
JA/NI-089,Usangakurayama,37.6838,139.5435,698.0,696.86,1.1399999999999864,5a
JA/NI-090,Toyagamine,37.3198,138.98621,681.0,680.55,0.4500000000000455,5a
JA/NI-091,Tokinzan,37.2196,138.52499,676.0,674.24,1.759999999999991,5a
JA/NI-092,Shirahigeyama,37.716,139.4232,657.0,655.26,1.740000000000009,10b
JA/NI-093,Nametokoyama,37.195,139.0538,654.0,653.82,0.17999999999994998,5a
JA/NI-094,Oojiyama,37.9586,138.4796,646.0,644.78,1.2200000000000273,5a
JA/NI-095,JA/NI-095,37.4802,139.1297,645.0,642.19,2.8099999999999454,5a
JA/NI-096,Jyouyama,37.0823,138.6725,641.0,639.36,1.6399999999999864,10b
JA/NI-097,Kyoudukasan,37.9327,138.3987,636.0,635.15,0.8500000000000227,5a
JA/NI-098,Yahikoyama,37.7047,138.8089,634.0,632.73,1.2699999999999818,5a
JA/NI-099,Tengaisan,38.3755,139.6183,634.0,629.88,4.1200000000000045,5a
JA/NI-100,Ananzawa,38.4114,139.6364,633.0,632.15,0.8500000000000227,5a
JA/NI-101,Gongenyama,37.6503,139.26421,631.0,630.08,0.9199999999999591,5a
JA/NI-102,JA/NI-102,38.2604,139.7262,630.0,626.08,3.919999999999959,5a
JA/NI-103,Hotoramine,37.3324,139.06911,630.0,625.25,4.75,5a
JA/NI-104,Kasasugayama,37.7631,139.3884,615.0,612.11,2.8899999999999864,10b
JA/NI-105,Oosumiyama,38.0238,138.52139,610.0,604.68,5.32000000000005,5a
JA/NI-106,Sanbonbunayama,37.3788,138.96581,606.0,605.45,0.5499999999999545,5a
JA/NI-107,Mineyama,37.0913,138.0742,599.0,597.7,1.2999999999999545,5a
JA/NI-108,Kanagurayama,37.3482,138.8708,582.0,581.16,0.8400000000000318,5a
JA/NI-110,Takatsuboyama,38.0795,139.4792,571.0,570.26,0.7400000000000091,10b
JA/NI-111,Kushigatayama,38.0206,139.4276,568.0,567.42,0.5800000000000409,5a
JA/NI-112,Nihongoku,38.5251,139.59689,555.0,554.27,0.7300000000000182,5a
JA/NI-113,Nabetachiyama,37.1368,138.5271,541.0,538.41,2.590000000000032,5a
JA/NI-114,Ishiguroyama,38.1945,139.60451,539.0,532.35,6.649999999999977,5a
JA/NI-115,Higashiyama,37.714,139.3343,534.0,533.52,0.4800000000000182,5a
JA/NI-116,Takatokoyama,36.9758,138.2477,528.0,527.21,0.7899999999999636,5a
JA/NI-117,Kuroyama,37.7358,139.3515,528.0,525.79,2.2100000000000364,10b
JA/NI-118,Hakamagoshiyama,37.5537,139.12219,526.0,519.1,6.899999999999977,10b
JA/NI-119,Hachikokusan,37.3078,138.65919,518.0,505.96,12.04000000000002,5a
JA/NI-120,Takatoya,38.5086,139.6638,513.0,510.65,2.3500000000000227,5a
JA/NI-121,Gengayama,38.503,139.5856,510.0,511.41,1.410000000000025,5a
JA/NI-122,Kirigatake,37.1495,138.4749,507.0,506.49,0.5099999999999909,5a
JA/NI-123,JA/NI-123,38.2073,139.6154,504.0,499.45,4.550000000000011,5a
JA/NI-124,Kurosakiyama,37.715,139.48891,500.0,503.01,3.009999999999991,5a
JA/NI-125,Eboshidake,38.4583,139.53239,489.0,487.21,1.7900000000000205,5a
JA/NI-126,Yakushi,37.1605,138.631,484.0,482.68,1.3199999999999932,10b
JA/NI-127,Kakudayama,37.7805,138.8369,480.0,480.96,0.9599999999999795,5a
JA/NI-128,Near Tanne,37.3191,138.5191,460.0,460.95,0.9499999999999886,5a
JA/NI-129,JA/NI-129,38.4938,139.6263,453.0,448.51,4.490000000000009,5a
JA/NI-130,JA/NI-130,38.2728,139.4879,440.0,446.08,6.079999999999984,5a
JA/NI-131,Houzakayama,38.1278,139.5145,438.0,437.13,0.8700000000000045,5a
JA/NI-132,Hagetayama,38.4594,139.584,411.0,402.78,8.220000000000027,5a
JA/NI-133,Sekiguchi,38.3067,139.58479,411.0,409.71,1.2900000000000205,5a
JA/NI-134,Kogamoda,37.1774,138.46001,396.0,395.48,0.5199999999999818,5a
JA/NI-135,Jyouyama,37.3179,138.45151,367.0,365.55,1.4499999999999886,5a
JA/NI-136,Shibatouge,37.4907,138.72729,357.0,356.67,0.3299999999999841,5a
JA/NI-137,Sarugetake,37.6449,139.1057,327.0,321.83,5.170000000000016,10b
JA/NI-138,Kugamiyama,37.6704,138.8156,313.0,312.2,0.8000000000000114,5a
JA/NI-139,Doujyoyama,37.5599,138.98129,298.0,297.42,0.5799999999999841,5a
JA/NI-140,Mitaharayama,36.8926,138.1028,2360.0,2361.84,1.8400000000001455,5a
JA/NI-141,Kanayama,36.9042,138.01401,2245.0,2243.13,1.8699999999998909,5a
JA/NI-142,Jizouyama,36.833,138.0527,2073.0,2073.13,0.13000000000010914,5a
JA/NI-143,Echigozawayama,37.02,139.0912,1861.0,1858.7,2.2999999999999545,5a
JA/NI-144,Hainomatayama,37.0777,139.13789,1852.0,1851.96,0.03999999999996362,5a
JA/NI-145,Hirukurayama,36.9404,138.0076,1840.0,1838.96,1.0399999999999636,5a
JA/NI-146,Eboshiyama,37.8137,139.59731,1572.0,1571.74,0.2599999999999909,5a
JA/NI-147,Bakeanayama,38.3552,139.8044,1506.0,1505.45,0.5499999999999545,5a
JA/NI-148,Yagioyama,36.8605,138.74809,1500.0,1499.35,0.650000000000091,5a
JA/NI-149,Fudouyama,36.9713,138.1024,1430.0,1429.72,0.2799999999999727,5a
JA/NI-150,Mikaguradake,37.5219,139.4259,1386.0,1385.02,0.9800000000000182,5a
JA/NI-151,Masugatayama,38.361,139.7617,1331.0,1329.11,1.8900000000001,5a
JA/NI-152,Jikkiramatsu,37.8031,139.61819,1237.0,1236.42,0.5799999999999272,5a
JA/NI-153,Sutodoyama,38.2414,139.8158,1216.0,1215.48,0.5199999999999818,5a
JA/NI-154,Myoujyouyama,36.9409,137.82179,1188.0,1187.33,0.6700000000000728,5a
JA/NI-155,Near Deai,37.1361,139.2151,1183.0,1183.56,0.5599999999999454,5a
JA/NI-156,JA/NI-156,37.839,139.5072,1169.0,1167.02,1.9800000000000182,5a
JA/NI-157,Takakurayama,37.0723,138.9856,1143.0,1140.95,2.0499999999999545,5a
JA/NI-158,Near Uodomeyama,37.513,139.30299,1120.0,1119.96,0.03999999999996362,5a
JA/NI-159,Wariiwayama,37.5398,139.28239,1110.0,1110.19,0.19000000000005457,10b
JA/NI-160,Near Ichinowata,37.0333,139.00909,1081.0,1079.99,1.009999999999991,5a
JA/NI-161,Near Tossakamine,37.9554,139.56239,970.0,973.41,3.409999999999968,5a
JA/NI-162,Ubaminokashira,36.9742,138.85471,946.0,944.22,1.7799999999999727,5a
JA/NI-163,Sangoroyama,37.6947,139.2711,910.0,907.31,2.6900000000000546,5a
JA/NI-164,Koumyouzan,37.4775,139.21941,879.0,874.16,4.840000000000032,10b
JA/NI-166,Budouyama,38.3969,139.53329,795.0,792.82,2.17999999999995,5a
JA/NI-167,Takaitouge,37.7288,139.6001,788.0,785.95,2.0499999999999545,5a
JA/NI-168,Komagatake,38.3691,139.67081,776.0,775.9,0.10000000000002274,5a
JA/NI-169,Engoyama,38.278,139.6899,771.0,770.86,0.13999999999998636,5a
JA/NI-170,JA/NI-170,38.4291,139.6503,693.0,691.19,1.8099999999999454,5a
JA/NI-171,Wakabunayama,38.0513,139.64861,630.0,628.61,1.3899999999999864,5a
JA/NI-172,JA/NI-172,37.6922,139.5269,630.0,630.42,0.4199999999999591,5a
JA/NI-173,Itagamine,36.9959,137.7562,590.0,591.85,1.8500000000000227,5c
JA/NI-174,JA/NI-174,38.165,139.5795,580.0,578.11,1.8899999999999864,5a
JA/NI-175,JA/NI-175,38.2601,139.6765,556.0,555.39,0.6100000000000136,5a
JA/NI-176,JA/NI-176,38.3922,139.6328,545.0,542.79,2.2100000000000364,5a
JA/NI-177,JA/NI-177,38.4513,139.63429,542.0,536.7,5.2999999999999545,5a
JA/NI-178,Near Hirokura,38.3505,139.6219,500.0,501.27,1.2699999999999818,5a
JA/NI-179,Shiroyama,37.2603,138.4884,478.0,478.8,0.8000000000000114,5a
JA/NI-180,Mochikurayama,37.672,139.50929,466.0,464.92,1.079999999999984,5a
JA/NI-181,JA/NI-181,37.6542,139.23669,390.0,386.81,3.1899999999999977,5a
JA/NI-182,JA/NI-182,38.4741,139.5937,386.0,383.63,2.3700000000000045,5a
JA/NI-183,JA/NI-183,37.5636,139.1076,350.0,348.23,1.7699999999999818,10b
JA/NI-184,Shiroyama,37.1407,138.4509,343.0,343.02,0.01999999999998181,5a
JA/NI-185,Yamamotoyama,37.2776,138.8112,336.0,336.69,0.6899999999999977,5a
JA/NI-186,Iriyama,37.6311,139.13589,321.0,320.6,0.39999999999997726,10b
JA/NI-187,Narayamatouge,37.5234,139.0609,301.0,300.69,0.3100000000000023,5a
JA/NI-188,Toishiyama,37.7026,139.3746,291.0,287.16,3.839999999999975,5a
JA/NI-189,Toyanomine,37.9747,139.4001,276.0,266.37,9.629999999999995,5a
JA/NI-190,Koshibayama,38.4538,139.2386,265.0,264.94,0.060000000000002274,5a
JA/NI-191,Roukamine,37.7276,139.1105,281.0,277.4,3.6000000000000227,5a
JA/NN-001,Okuhotakadake,36.2892,137.64799,3190.0,3181.39,8.610000000000127,5a
JA/NN-002,Yarigatake,36.342,137.6476,3180.0,3174.81,5.190000000000055,5a
JA/NN-003,Kitahotakadake,36.3025,137.65199,3106.0,3102.7,3.300000000000182,5a
